"Notes"	"Age"	"Age Code"	"State"	"State Code"	"Year"	"Year Code"	Projected Populations
	"27 years"	"27"	"Oklahoma"	"40"	"2027"	"2027"	46217
	"27 years"	"27"	"Oklahoma"	"40"	"2028"	"2028"	47216
	"27 years"	"27"	"Oklahoma"	"40"	"2029"	"2029"	48115
	"27 years"	"27"	"Oklahoma"	"40"	"2030"	"2030"	49605
	"27 years"	"27"	"Oregon"	"41"	"2021"	"2021"	55041
	"27 years"	"27"	"Oregon"	"41"	"2022"	"2022"	55627
	"27 years"	"27"	"Oregon"	"41"	"2023"	"2023"	56431
	"27 years"	"27"	"Oregon"	"41"	"2024"	"2024"	56748
	"27 years"	"27"	"Oregon"	"41"	"2025"	"2025"	57042
	"27 years"	"27"	"Oregon"	"41"	"2026"	"2026"	57939
	"27 years"	"27"	"Oregon"	"41"	"2027"	"2027"	58987
	"27 years"	"27"	"Oregon"	"41"	"2028"	"2028"	59928
	"27 years"	"27"	"Oregon"	"41"	"2029"	"2029"	60224
	"27 years"	"27"	"Oregon"	"41"	"2030"	"2030"	60299
	"27 years"	"27"	"Pennsylvania"	"42"	"2021"	"2021"	155816
	"27 years"	"27"	"Pennsylvania"	"42"	"2022"	"2022"	151775
	"27 years"	"27"	"Pennsylvania"	"42"	"2023"	"2023"	148106
	"27 years"	"27"	"Pennsylvania"	"42"	"2024"	"2024"	142842
	"27 years"	"27"	"Pennsylvania"	"42"	"2025"	"2025"	140827
	"27 years"	"27"	"Pennsylvania"	"42"	"2026"	"2026"	140602
	"27 years"	"27"	"Pennsylvania"	"42"	"2027"	"2027"	140427
	"27 years"	"27"	"Pennsylvania"	"42"	"2028"	"2028"	142551
	"27 years"	"27"	"Pennsylvania"	"42"	"2029"	"2029"	140144
	"27 years"	"27"	"Pennsylvania"	"42"	"2030"	"2030"	138672
	"27 years"	"27"	"Rhode Island"	"44"	"2021"	"2021"	15667
	"27 years"	"27"	"Rhode Island"	"44"	"2022"	"2022"	15181
	"27 years"	"27"	"Rhode Island"	"44"	"2023"	"2023"	14533
	"27 years"	"27"	"Rhode Island"	"44"	"2024"	"2024"	14078
	"27 years"	"27"	"Rhode Island"	"44"	"2025"	"2025"	13781
	"27 years"	"27"	"Rhode Island"	"44"	"2026"	"2026"	13487
	"27 years"	"27"	"Rhode Island"	"44"	"2027"	"2027"	13017
	"27 years"	"27"	"Rhode Island"	"44"	"2028"	"2028"	13080
	"27 years"	"27"	"Rhode Island"	"44"	"2029"	"2029"	12853
	"27 years"	"27"	"Rhode Island"	"44"	"2030"	"2030"	12826
	"27 years"	"27"	"South Carolina"	"45"	"2021"	"2021"	57986
	"27 years"	"27"	"South Carolina"	"45"	"2022"	"2022"	57388
	"27 years"	"27"	"South Carolina"	"45"	"2023"	"2023"	56913
	"27 years"	"27"	"South Carolina"	"45"	"2024"	"2024"	56370
	"27 years"	"27"	"South Carolina"	"45"	"2025"	"2025"	57006
	"27 years"	"27"	"South Carolina"	"45"	"2026"	"2026"	57798
	"27 years"	"27"	"South Carolina"	"45"	"2027"	"2027"	59143
	"27 years"	"27"	"South Carolina"	"45"	"2028"	"2028"	61393
	"27 years"	"27"	"South Carolina"	"45"	"2029"	"2029"	60787
	"27 years"	"27"	"South Carolina"	"45"	"2030"	"2030"	60671
	"27 years"	"27"	"South Dakota"	"46"	"2021"	"2021"	8521
	"27 years"	"27"	"South Dakota"	"46"	"2022"	"2022"	8309
	"27 years"	"27"	"South Dakota"	"46"	"2023"	"2023"	8331
	"27 years"	"27"	"South Dakota"	"46"	"2024"	"2024"	8186
	"27 years"	"27"	"South Dakota"	"46"	"2025"	"2025"	8063
	"27 years"	"27"	"South Dakota"	"46"	"2026"	"2026"	8321
	"27 years"	"27"	"South Dakota"	"46"	"2027"	"2027"	8242
	"27 years"	"27"	"South Dakota"	"46"	"2028"	"2028"	8205
	"27 years"	"27"	"South Dakota"	"46"	"2029"	"2029"	8198
	"27 years"	"27"	"South Dakota"	"46"	"2030"	"2030"	8152
	"27 years"	"27"	"Tennessee"	"47"	"2021"	"2021"	86800
	"27 years"	"27"	"Tennessee"	"47"	"2022"	"2022"	87295
	"27 years"	"27"	"Tennessee"	"47"	"2023"	"2023"	87177
	"27 years"	"27"	"Tennessee"	"47"	"2024"	"2024"	86661
	"27 years"	"27"	"Tennessee"	"47"	"2025"	"2025"	87950
	"27 years"	"27"	"Tennessee"	"47"	"2026"	"2026"	89557
	"27 years"	"27"	"Tennessee"	"47"	"2027"	"2027"	90976
	"27 years"	"27"	"Tennessee"	"47"	"2028"	"2028"	94183
	"27 years"	"27"	"Tennessee"	"47"	"2029"	"2029"	93756
	"27 years"	"27"	"Tennessee"	"47"	"2030"	"2030"	94688
	"27 years"	"27"	"Texas"	"48"	"2021"	"2021"	392539
	"27 years"	"27"	"Texas"	"48"	"2022"	"2022"	392221
	"27 years"	"27"	"Texas"	"48"	"2023"	"2023"	394839
	"27 years"	"27"	"Texas"	"48"	"2024"	"2024"	394926
	"27 years"	"27"	"Texas"	"48"	"2025"	"2025"	398676
	"27 years"	"27"	"Texas"	"48"	"2026"	"2026"	406924
	"27 years"	"27"	"Texas"	"48"	"2027"	"2027"	422456
	"27 years"	"27"	"Texas"	"48"	"2028"	"2028"	449459
	"27 years"	"27"	"Texas"	"48"	"2029"	"2029"	461276
	"27 years"	"27"	"Texas"	"48"	"2030"	"2030"	474344
	"27 years"	"27"	"Utah"	"49"	"2021"	"2021"	40532
	"27 years"	"27"	"Utah"	"49"	"2022"	"2022"	41761
	"27 years"	"27"	"Utah"	"49"	"2023"	"2023"	42537
	"27 years"	"27"	"Utah"	"49"	"2024"	"2024"	43458
	"27 years"	"27"	"Utah"	"49"	"2025"	"2025"	44415
	"27 years"	"27"	"Utah"	"49"	"2026"	"2026"	46184
	"27 years"	"27"	"Utah"	"49"	"2027"	"2027"	47892
	"27 years"	"27"	"Utah"	"49"	"2028"	"2028"	48982
	"27 years"	"27"	"Utah"	"49"	"2029"	"2029"	50006
	"27 years"	"27"	"Utah"	"49"	"2030"	"2030"	49980
	"27 years"	"27"	"Vermont"	"50"	"2021"	"2021"	8437
	"27 years"	"27"	"Vermont"	"50"	"2022"	"2022"	8156
	"27 years"	"27"	"Vermont"	"50"	"2023"	"2023"	7733
	"27 years"	"27"	"Vermont"	"50"	"2024"	"2024"	7515
	"27 years"	"27"	"Vermont"	"50"	"2025"	"2025"	7326
	"27 years"	"27"	"Vermont"	"50"	"2026"	"2026"	7359
	"27 years"	"27"	"Vermont"	"50"	"2027"	"2027"	7175
	"27 years"	"27"	"Vermont"	"50"	"2028"	"2028"	7220
	"27 years"	"27"	"Vermont"	"50"	"2029"	"2029"	6888
	"27 years"	"27"	"Vermont"	"50"	"2030"	"2030"	6630
	"27 years"	"27"	"Virginia"	"51"	"2021"	"2021"	122688
	"27 years"	"27"	"Virginia"	"51"	"2022"	"2022"	121849
	"27 years"	"27"	"Virginia"	"51"	"2023"	"2023"	120067
	"27 years"	"27"	"Virginia"	"51"	"2024"	"2024"	119508
	"27 years"	"27"	"Virginia"	"51"	"2025"	"2025"	119711
	"27 years"	"27"	"Virginia"	"51"	"2026"	"2026"	121567
	"27 years"	"27"	"Virginia"	"51"	"2027"	"2027"	123597
	"27 years"	"27"	"Virginia"	"51"	"2028"	"2028"	129086
	"27 years"	"27"	"Virginia"	"51"	"2029"	"2029"	129768
	"27 years"	"27"	"Virginia"	"51"	"2030"	"2030"	131091
	"27 years"	"27"	"Washington"	"53"	"2021"	"2021"	104898
	"27 years"	"27"	"Washington"	"53"	"2022"	"2022"	104624
	"27 years"	"27"	"Washington"	"53"	"2023"	"2023"	104458
	"27 years"	"27"	"Washington"	"53"	"2024"	"2024"	104678
	"27 years"	"27"	"Washington"	"53"	"2025"	"2025"	105778
	"27 years"	"27"	"Washington"	"53"	"2026"	"2026"	106788
	"27 years"	"27"	"Washington"	"53"	"2027"	"2027"	107782
	"27 years"	"27"	"Washington"	"53"	"2028"	"2028"	109775
	"27 years"	"27"	"Washington"	"53"	"2029"	"2029"	110176
	"27 years"	"27"	"Washington"	"53"	"2030"	"2030"	110534
	"27 years"	"27"	"West Virginia"	"54"	"2021"	"2021"	18184
	"27 years"	"27"	"West Virginia"	"54"	"2022"	"2022"	17952
	"27 years"	"27"	"West Virginia"	"54"	"2023"	"2023"	17782
	"27 years"	"27"	"West Virginia"	"54"	"2024"	"2024"	17335
	"27 years"	"27"	"West Virginia"	"54"	"2025"	"2025"	17177
	"27 years"	"27"	"West Virginia"	"54"	"2026"	"2026"	17309
	"27 years"	"27"	"West Virginia"	"54"	"2027"	"2027"	17581
	"27 years"	"27"	"West Virginia"	"54"	"2028"	"2028"	17529
	"27 years"	"27"	"West Virginia"	"54"	"2029"	"2029"	17390
	"27 years"	"27"	"West Virginia"	"54"	"2030"	"2030"	17679
	"27 years"	"27"	"Wisconsin"	"55"	"2021"	"2021"	71075
	"27 years"	"27"	"Wisconsin"	"55"	"2022"	"2022"	69973
	"27 years"	"27"	"Wisconsin"	"55"	"2023"	"2023"	68754
	"27 years"	"27"	"Wisconsin"	"55"	"2024"	"2024"	67641
	"27 years"	"27"	"Wisconsin"	"55"	"2025"	"2025"	67400
	"27 years"	"27"	"Wisconsin"	"55"	"2026"	"2026"	68135
	"27 years"	"27"	"Wisconsin"	"55"	"2027"	"2027"	68260
	"27 years"	"27"	"Wisconsin"	"55"	"2028"	"2028"	68603
	"27 years"	"27"	"Wisconsin"	"55"	"2029"	"2029"	68409
	"27 years"	"27"	"Wisconsin"	"55"	"2030"	"2030"	67451
	"27 years"	"27"	"Wyoming"	"56"	"2021"	"2021"	5407
	"27 years"	"27"	"Wyoming"	"56"	"2022"	"2022"	5155
	"27 years"	"27"	"Wyoming"	"56"	"2023"	"2023"	5100
	"27 years"	"27"	"Wyoming"	"56"	"2024"	"2024"	5101
	"27 years"	"27"	"Wyoming"	"56"	"2025"	"2025"	5108
	"27 years"	"27"	"Wyoming"	"56"	"2026"	"2026"	5207
	"27 years"	"27"	"Wyoming"	"56"	"2027"	"2027"	5119
	"27 years"	"27"	"Wyoming"	"56"	"2028"	"2028"	5014
	"27 years"	"27"	"Wyoming"	"56"	"2029"	"2029"	5160
	"27 years"	"27"	"Wyoming"	"56"	"2030"	"2030"	5254
	"28 years"	"28"	"Alabama"	"01"	"2021"	"2021"	56050
	"28 years"	"28"	"Alabama"	"01"	"2022"	"2022"	54990
	"28 years"	"28"	"Alabama"	"01"	"2023"	"2023"	54462
	"28 years"	"28"	"Alabama"	"01"	"2024"	"2024"	54141
	"28 years"	"28"	"Alabama"	"01"	"2025"	"2025"	53857
	"28 years"	"28"	"Alabama"	"01"	"2026"	"2026"	54186
	"28 years"	"28"	"Alabama"	"01"	"2027"	"2027"	54674
	"28 years"	"28"	"Alabama"	"01"	"2028"	"2028"	55887
	"28 years"	"28"	"Alabama"	"01"	"2029"	"2029"	58474
	"28 years"	"28"	"Alabama"	"01"	"2030"	"2030"	56233
	"28 years"	"28"	"Alaska"	"02"	"2021"	"2021"	11976
	"28 years"	"28"	"Alaska"	"02"	"2022"	"2022"	11723
	"28 years"	"28"	"Alaska"	"02"	"2023"	"2023"	11633
	"28 years"	"28"	"Alaska"	"02"	"2024"	"2024"	11498
	"28 years"	"28"	"Alaska"	"02"	"2025"	"2025"	11340
	"28 years"	"28"	"Alaska"	"02"	"2026"	"2026"	11426
	"28 years"	"28"	"Alaska"	"02"	"2027"	"2027"	11592
	"28 years"	"28"	"Alaska"	"02"	"2028"	"2028"	11752
	"28 years"	"28"	"Alaska"	"02"	"2029"	"2029"	12265
	"28 years"	"28"	"Alaska"	"02"	"2030"	"2030"	12401
	"28 years"	"28"	"Arizona"	"04"	"2021"	"2021"	107853
	"28 years"	"28"	"Arizona"	"04"	"2022"	"2022"	107566
	"28 years"	"28"	"Arizona"	"04"	"2023"	"2023"	108740
	"28 years"	"28"	"Arizona"	"04"	"2024"	"2024"	109509
	"28 years"	"28"	"Arizona"	"04"	"2025"	"2025"	110013
	"28 years"	"28"	"Arizona"	"04"	"2026"	"2026"	111225
	"28 years"	"28"	"Arizona"	"04"	"2027"	"2027"	114205
	"28 years"	"28"	"Arizona"	"04"	"2028"	"2028"	117761
	"28 years"	"28"	"Arizona"	"04"	"2029"	"2029"	124788
	"28 years"	"28"	"Arizona"	"04"	"2030"	"2030"	128217
	"28 years"	"28"	"Arkansas"	"05"	"2021"	"2021"	35687
	"28 years"	"28"	"Arkansas"	"05"	"2022"	"2022"	35173
	"28 years"	"28"	"Arkansas"	"05"	"2023"	"2023"	35518
	"28 years"	"28"	"Arkansas"	"05"	"2024"	"2024"	36312
	"28 years"	"28"	"Arkansas"	"05"	"2025"	"2025"	36398
	"28 years"	"28"	"Arkansas"	"05"	"2026"	"2026"	36630
	"28 years"	"28"	"Arkansas"	"05"	"2027"	"2027"	36870
	"28 years"	"28"	"Arkansas"	"05"	"2028"	"2028"	37303
	"28 years"	"28"	"Arkansas"	"05"	"2029"	"2029"	38033
	"28 years"	"28"	"Arkansas"	"05"	"2030"	"2030"	37963
	"28 years"	"28"	"California"	"06"	"2021"	"2021"	655479
	"28 years"	"28"	"California"	"06"	"2022"	"2022"	645456
	"28 years"	"28"	"California"	"06"	"2023"	"2023"	636297
	"28 years"	"28"	"California"	"06"	"2024"	"2024"	622489
	"28 years"	"28"	"California"	"06"	"2025"	"2025"	602174
	"28 years"	"28"	"California"	"06"	"2026"	"2026"	588679
	"28 years"	"28"	"California"	"06"	"2027"	"2027"	584840
	"28 years"	"28"	"California"	"06"	"2028"	"2028"	593149
	"28 years"	"28"	"California"	"06"	"2029"	"2029"	621912
	"28 years"	"28"	"California"	"06"	"2030"	"2030"	629709
	"28 years"	"28"	"Colorado"	"08"	"2021"	"2021"	73724
	"28 years"	"28"	"Colorado"	"08"	"2022"	"2022"	72756
	"28 years"	"28"	"Colorado"	"08"	"2023"	"2023"	72928
	"28 years"	"28"	"Colorado"	"08"	"2024"	"2024"	73243
	"28 years"	"28"	"Colorado"	"08"	"2025"	"2025"	73208
	"28 years"	"28"	"Colorado"	"08"	"2026"	"2026"	73878
	"28 years"	"28"	"Colorado"	"08"	"2027"	"2027"	76076
	"28 years"	"28"	"Colorado"	"08"	"2028"	"2028"	78327
	"28 years"	"28"	"Colorado"	"08"	"2029"	"2029"	82924
	"28 years"	"28"	"Colorado"	"08"	"2030"	"2030"	84206
	"28 years"	"28"	"Connecticut"	"09"	"2021"	"2021"	48402
	"28 years"	"28"	"Connecticut"	"09"	"2022"	"2022"	47345
	"28 years"	"28"	"Connecticut"	"09"	"2023"	"2023"	46450
	"28 years"	"28"	"Connecticut"	"09"	"2024"	"2024"	46131
	"28 years"	"28"	"Connecticut"	"09"	"2025"	"2025"	45070
	"28 years"	"28"	"Connecticut"	"09"	"2026"	"2026"	43706
	"28 years"	"28"	"Connecticut"	"09"	"2027"	"2027"	43954
	"28 years"	"28"	"Connecticut"	"09"	"2028"	"2028"	42612
	"28 years"	"28"	"Connecticut"	"09"	"2029"	"2029"	42443
	"28 years"	"28"	"Connecticut"	"09"	"2030"	"2030"	41879
	"28 years"	"28"	"Delaware"	"10"	"2021"	"2021"	11113
	"28 years"	"28"	"Delaware"	"10"	"2022"	"2022"	10806
	"28 years"	"28"	"Delaware"	"10"	"2023"	"2023"	10572
	"28 years"	"28"	"Delaware"	"10"	"2024"	"2024"	10477
	"28 years"	"28"	"Delaware"	"10"	"2025"	"2025"	10148
	"28 years"	"28"	"Delaware"	"10"	"2026"	"2026"	10338
	"28 years"	"28"	"Delaware"	"10"	"2027"	"2027"	10445
	"28 years"	"28"	"Delaware"	"10"	"2028"	"2028"	10549
	"28 years"	"28"	"Delaware"	"10"	"2029"	"2029"	10975
	"28 years"	"28"	"Delaware"	"10"	"2030"	"2030"	10833
	"28 years"	"28"	"District of Columbia"	"11"	"2021"	"2021"	9823
	"28 years"	"28"	"District of Columbia"	"11"	"2022"	"2022"	9162
	"28 years"	"28"	"District of Columbia"	"11"	"2023"	"2023"	8432
	"28 years"	"28"	"District of Columbia"	"11"	"2024"	"2024"	7925
	"28 years"	"28"	"District of Columbia"	"11"	"2025"	"2025"	7254
	"28 years"	"28"	"District of Columbia"	"11"	"2026"	"2026"	6723
	"28 years"	"28"	"District of Columbia"	"11"	"2027"	"2027"	6236
	"28 years"	"28"	"District of Columbia"	"11"	"2028"	"2028"	6374
	"28 years"	"28"	"District of Columbia"	"11"	"2029"	"2029"	7256
	"28 years"	"28"	"District of Columbia"	"11"	"2030"	"2030"	7140
	"28 years"	"28"	"Florida"	"12"	"2021"	"2021"	269304
	"28 years"	"28"	"Florida"	"12"	"2022"	"2022"	266669
	"28 years"	"28"	"Florida"	"12"	"2023"	"2023"	264464
	"28 years"	"28"	"Florida"	"12"	"2024"	"2024"	264220
	"28 years"	"28"	"Florida"	"12"	"2025"	"2025"	263639
	"28 years"	"28"	"Florida"	"12"	"2026"	"2026"	265226
	"28 years"	"28"	"Florida"	"12"	"2027"	"2027"	270068
	"28 years"	"28"	"Florida"	"12"	"2028"	"2028"	278154
	"28 years"	"28"	"Florida"	"12"	"2029"	"2029"	298669
	"28 years"	"28"	"Florida"	"12"	"2030"	"2030"	306127
	"28 years"	"28"	"Georgia"	"13"	"2021"	"2021"	151039
	"28 years"	"28"	"Georgia"	"13"	"2022"	"2022"	148908
	"28 years"	"28"	"Georgia"	"13"	"2023"	"2023"	148316
	"28 years"	"28"	"Georgia"	"13"	"2024"	"2024"	148919
	"28 years"	"28"	"Georgia"	"13"	"2025"	"2025"	148533
	"28 years"	"28"	"Georgia"	"13"	"2026"	"2026"	149589
	"28 years"	"28"	"Georgia"	"13"	"2027"	"2027"	152566
	"28 years"	"28"	"Georgia"	"13"	"2028"	"2028"	156167
	"28 years"	"28"	"Georgia"	"13"	"2029"	"2029"	167421
	"28 years"	"28"	"Georgia"	"13"	"2030"	"2030"	167413
	"28 years"	"28"	"Hawaii"	"15"	"2021"	"2021"	19072
	"28 years"	"28"	"Hawaii"	"15"	"2022"	"2022"	18558
	"28 years"	"28"	"Hawaii"	"15"	"2023"	"2023"	17841
	"28 years"	"28"	"Hawaii"	"15"	"2024"	"2024"	17410
	"28 years"	"28"	"Hawaii"	"15"	"2025"	"2025"	16739
	"28 years"	"28"	"Hawaii"	"15"	"2026"	"2026"	16699
	"28 years"	"28"	"Hawaii"	"15"	"2027"	"2027"	16896
	"28 years"	"28"	"Hawaii"	"15"	"2028"	"2028"	17467
	"28 years"	"28"	"Hawaii"	"15"	"2029"	"2029"	19633
	"28 years"	"28"	"Hawaii"	"15"	"2030"	"2030"	19905
	"28 years"	"28"	"Idaho"	"16"	"2021"	"2021"	20879
	"28 years"	"28"	"Idaho"	"16"	"2022"	"2022"	20599
	"28 years"	"28"	"Idaho"	"16"	"2023"	"2023"	20667
	"28 years"	"28"	"Idaho"	"16"	"2024"	"2024"	21085
	"28 years"	"28"	"Idaho"	"16"	"2025"	"2025"	21157
	"28 years"	"28"	"Idaho"	"16"	"2026"	"2026"	21304
	"28 years"	"28"	"Idaho"	"16"	"2027"	"2027"	22082
	"28 years"	"28"	"Idaho"	"16"	"2028"	"2028"	22557
	"28 years"	"28"	"Idaho"	"16"	"2029"	"2029"	23123
	"28 years"	"28"	"Idaho"	"16"	"2030"	"2030"	23296
	"28 years"	"28"	"Illinois"	"17"	"2021"	"2021"	183541
	"28 years"	"28"	"Illinois"	"17"	"2022"	"2022"	181485
	"28 years"	"28"	"Illinois"	"17"	"2023"	"2023"	179838
	"28 years"	"28"	"Illinois"	"17"	"2024"	"2024"	176646
	"28 years"	"28"	"Illinois"	"17"	"2025"	"2025"	171529
	"28 years"	"28"	"Illinois"	"17"	"2026"	"2026"	169888
	"28 years"	"28"	"Illinois"	"17"	"2027"	"2027"	169675
	"28 years"	"28"	"Illinois"	"17"	"2028"	"2028"	170763
	"28 years"	"28"	"Illinois"	"17"	"2029"	"2029"	178058
	"28 years"	"28"	"Illinois"	"17"	"2030"	"2030"	177723
	"28 years"	"28"	"Indiana"	"18"	"2021"	"2021"	86486
	"28 years"	"28"	"Indiana"	"18"	"2022"	"2022"	85194
	"28 years"	"28"	"Indiana"	"18"	"2023"	"2023"	84692
	"28 years"	"28"	"Indiana"	"18"	"2024"	"2024"	85033
	"28 years"	"28"	"Indiana"	"18"	"2025"	"2025"	83549
	"28 years"	"28"	"Indiana"	"18"	"2026"	"2026"	84159
	"28 years"	"28"	"Indiana"	"18"	"2027"	"2027"	85132
	"28 years"	"28"	"Indiana"	"18"	"2028"	"2028"	85905
	"28 years"	"28"	"Indiana"	"18"	"2029"	"2029"	87526
	"28 years"	"28"	"Indiana"	"18"	"2030"	"2030"	85220
	"28 years"	"28"	"Iowa"	"19"	"2021"	"2021"	34936
	"28 years"	"28"	"Iowa"	"19"	"2022"	"2022"	33955
	"28 years"	"28"	"Iowa"	"19"	"2023"	"2023"	33420
	"28 years"	"28"	"Iowa"	"19"	"2024"	"2024"	33058
	"28 years"	"28"	"Iowa"	"19"	"2025"	"2025"	32731
	"28 years"	"28"	"Iowa"	"19"	"2026"	"2026"	32538
	"28 years"	"28"	"Iowa"	"19"	"2027"	"2027"	32726
	"28 years"	"28"	"Iowa"	"19"	"2028"	"2028"	32682
	"28 years"	"28"	"Iowa"	"19"	"2029"	"2029"	32385
	"28 years"	"28"	"Iowa"	"19"	"2030"	"2030"	31642
	"28 years"	"28"	"Kansas"	"20"	"2021"	"2021"	35621
	"28 years"	"28"	"Kansas"	"20"	"2022"	"2022"	35003
	"28 years"	"28"	"Kansas"	"20"	"2023"	"2023"	34973
	"28 years"	"28"	"Kansas"	"20"	"2024"	"2024"	34718
	"28 years"	"28"	"Kansas"	"20"	"2025"	"2025"	33903
	"28 years"	"28"	"Kansas"	"20"	"2026"	"2026"	34236
	"28 years"	"28"	"Kansas"	"20"	"2027"	"2027"	34842
	"28 years"	"28"	"Kansas"	"20"	"2028"	"2028"	34939
	"28 years"	"28"	"Kansas"	"20"	"2029"	"2029"	35110
	"28 years"	"28"	"Kansas"	"20"	"2030"	"2030"	34697
	"28 years"	"28"	"Kentucky"	"21"	"2021"	"2021"	56151
	"28 years"	"28"	"Kentucky"	"21"	"2022"	"2022"	55349
	"28 years"	"28"	"Kentucky"	"21"	"2023"	"2023"	55371
	"28 years"	"28"	"Kentucky"	"21"	"2024"	"2024"	54858
	"28 years"	"28"	"Kentucky"	"21"	"2025"	"2025"	54444
	"28 years"	"28"	"Kentucky"	"21"	"2026"	"2026"	55003
	"28 years"	"28"	"Kentucky"	"21"	"2027"	"2027"	55992
	"28 years"	"28"	"Kentucky"	"21"	"2028"	"2028"	56681
	"28 years"	"28"	"Kentucky"	"21"	"2029"	"2029"	57875
	"28 years"	"28"	"Kentucky"	"21"	"2030"	"2030"	57171
	"28 years"	"28"	"Louisiana"	"22"	"2021"	"2021"	60039
	"28 years"	"28"	"Louisiana"	"22"	"2022"	"2022"	58293
	"28 years"	"28"	"Louisiana"	"22"	"2023"	"2023"	56867
	"28 years"	"28"	"Louisiana"	"22"	"2024"	"2024"	55963
	"28 years"	"28"	"Louisiana"	"22"	"2025"	"2025"	55387
	"28 years"	"28"	"Louisiana"	"22"	"2026"	"2026"	55984
	"28 years"	"28"	"Louisiana"	"22"	"2027"	"2027"	56454
	"28 years"	"28"	"Louisiana"	"22"	"2028"	"2028"	57376
	"28 years"	"28"	"Louisiana"	"22"	"2029"	"2029"	59244
	"28 years"	"28"	"Louisiana"	"22"	"2030"	"2030"	58854
	"28 years"	"28"	"Maine"	"23"	"2021"	"2021"	15445
	"28 years"	"28"	"Maine"	"23"	"2022"	"2022"	14687
	"28 years"	"28"	"Maine"	"23"	"2023"	"2023"	14269
	"28 years"	"28"	"Maine"	"23"	"2024"	"2024"	13994
	"28 years"	"28"	"Maine"	"23"	"2025"	"2025"	13674
	"28 years"	"28"	"Maine"	"23"	"2026"	"2026"	13470
	"28 years"	"28"	"Maine"	"23"	"2027"	"2027"	13489
	"28 years"	"28"	"Maine"	"23"	"2028"	"2028"	13220
	"28 years"	"28"	"Maine"	"23"	"2029"	"2029"	13299
	"28 years"	"28"	"Maine"	"23"	"2030"	"2030"	13098
	"28 years"	"28"	"Maryland"	"24"	"2021"	"2021"	95471
	"28 years"	"28"	"Maryland"	"24"	"2022"	"2022"	92872
	"28 years"	"28"	"Maryland"	"24"	"2023"	"2023"	91748
	"28 years"	"28"	"Maryland"	"24"	"2024"	"2024"	90107
	"28 years"	"28"	"Maryland"	"24"	"2025"	"2025"	88325
	"28 years"	"28"	"Maryland"	"24"	"2026"	"2026"	87424
	"28 years"	"28"	"Maryland"	"24"	"2027"	"2027"	88298
	"28 years"	"28"	"Maryland"	"24"	"2028"	"2028"	88945
	"28 years"	"28"	"Maryland"	"24"	"2029"	"2029"	92888
	"28 years"	"28"	"Maryland"	"24"	"2030"	"2030"	92956
	"28 years"	"28"	"Massachusetts"	"25"	"2021"	"2021"	94437
	"28 years"	"28"	"Massachusetts"	"25"	"2022"	"2022"	91769
	"28 years"	"28"	"Massachusetts"	"25"	"2023"	"2023"	90464
	"28 years"	"28"	"Massachusetts"	"25"	"2024"	"2024"	88507
	"28 years"	"28"	"Massachusetts"	"25"	"2025"	"2025"	86519
	"28 years"	"28"	"Massachusetts"	"25"	"2026"	"2026"	85520
	"28 years"	"28"	"Massachusetts"	"25"	"2027"	"2027"	84814
	"28 years"	"28"	"Massachusetts"	"25"	"2028"	"2028"	84498
	"28 years"	"28"	"Massachusetts"	"25"	"2029"	"2029"	87457
	"28 years"	"28"	"Massachusetts"	"25"	"2030"	"2030"	87078
	"28 years"	"28"	"Michigan"	"26"	"2021"	"2021"	140171
	"28 years"	"28"	"Michigan"	"26"	"2022"	"2022"	136905
	"28 years"	"28"	"Michigan"	"26"	"2023"	"2023"	135022
	"28 years"	"28"	"Michigan"	"26"	"2024"	"2024"	131616
	"28 years"	"28"	"Michigan"	"26"	"2025"	"2025"	129065
	"28 years"	"28"	"Michigan"	"26"	"2026"	"2026"	128501
	"28 years"	"28"	"Michigan"	"26"	"2027"	"2027"	128288
	"28 years"	"28"	"Michigan"	"26"	"2028"	"2028"	127737
	"28 years"	"28"	"Michigan"	"26"	"2029"	"2029"	129648
	"28 years"	"28"	"Michigan"	"26"	"2030"	"2030"	125872
	"28 years"	"28"	"Minnesota"	"27"	"2021"	"2021"	78989
	"28 years"	"28"	"Minnesota"	"27"	"2022"	"2022"	77660
	"28 years"	"28"	"Minnesota"	"27"	"2023"	"2023"	76783
	"28 years"	"28"	"Minnesota"	"27"	"2024"	"2024"	76442
	"28 years"	"28"	"Minnesota"	"27"	"2025"	"2025"	75585
	"28 years"	"28"	"Minnesota"	"27"	"2026"	"2026"	75537
	"28 years"	"28"	"Minnesota"	"27"	"2027"	"2027"	76334
	"28 years"	"28"	"Minnesota"	"27"	"2028"	"2028"	76797
	"28 years"	"28"	"Minnesota"	"27"	"2029"	"2029"	78396
	"28 years"	"28"	"Minnesota"	"27"	"2030"	"2030"	77625
	"28 years"	"28"	"Mississippi"	"28"	"2021"	"2021"	35538
	"28 years"	"28"	"Mississippi"	"28"	"2022"	"2022"	34191
	"28 years"	"28"	"Mississippi"	"28"	"2023"	"2023"	33764
	"28 years"	"28"	"Mississippi"	"28"	"2024"	"2024"	33220
	"28 years"	"28"	"Mississippi"	"28"	"2025"	"2025"	32582
	"28 years"	"28"	"Mississippi"	"28"	"2026"	"2026"	33163
	"28 years"	"28"	"Mississippi"	"28"	"2027"	"2027"	33512
	"28 years"	"28"	"Mississippi"	"28"	"2028"	"2028"	34163
	"28 years"	"28"	"Mississippi"	"28"	"2029"	"2029"	36055
	"28 years"	"28"	"Mississippi"	"28"	"2030"	"2030"	35181
