"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Month"	"Month Code"	Births
	"Kentucky"	"21"	"2005"	"2005"	"July"	"7"	4858
	"Kentucky"	"21"	"2005"	"2005"	"August"	"8"	5073
	"Kentucky"	"21"	"2005"	"2005"	"September"	"9"	4989
	"Kentucky"	"21"	"2005"	"2005"	"October"	"10"	4677
	"Kentucky"	"21"	"2005"	"2005"	"November"	"11"	4551
	"Kentucky"	"21"	"2005"	"2005"	"December"	"12"	4770
	"Kentucky"	"21"	"2006"	"2006"	"January"	"1"	4665
	"Kentucky"	"21"	"2006"	"2006"	"February"	"2"	4344
	"Kentucky"	"21"	"2006"	"2006"	"March"	"3"	5001
	"Kentucky"	"21"	"2006"	"2006"	"April"	"4"	4534
	"Kentucky"	"21"	"2006"	"2006"	"May"	"5"	4750
	"Kentucky"	"21"	"2006"	"2006"	"June"	"6"	4807
	"Kentucky"	"21"	"2006"	"2006"	"July"	"7"	4990
	"Kentucky"	"21"	"2006"	"2006"	"August"	"8"	5255
	"Kentucky"	"21"	"2006"	"2006"	"September"	"9"	5177
	"Kentucky"	"21"	"2006"	"2006"	"October"	"10"	5002
	"Kentucky"	"21"	"2006"	"2006"	"November"	"11"	4860
	"Kentucky"	"21"	"2006"	"2006"	"December"	"12"	4865
	"Louisiana"	"22"	"2003"	"2003"	"January"	"1"	5407
	"Louisiana"	"22"	"2003"	"2003"	"February"	"2"	4850
	"Louisiana"	"22"	"2003"	"2003"	"March"	"3"	4975
	"Louisiana"	"22"	"2003"	"2003"	"April"	"4"	5099
	"Louisiana"	"22"	"2003"	"2003"	"May"	"5"	5236
	"Louisiana"	"22"	"2003"	"2003"	"June"	"6"	5072
	"Louisiana"	"22"	"2003"	"2003"	"July"	"7"	5747
	"Louisiana"	"22"	"2003"	"2003"	"August"	"8"	5852
	"Louisiana"	"22"	"2003"	"2003"	"September"	"9"	5931
	"Louisiana"	"22"	"2003"	"2003"	"October"	"10"	5729
	"Louisiana"	"22"	"2003"	"2003"	"November"	"11"	5295
	"Louisiana"	"22"	"2003"	"2003"	"December"	"12"	5847
	"Louisiana"	"22"	"2004"	"2004"	"January"	"1"	5477
	"Louisiana"	"22"	"2004"	"2004"	"February"	"2"	4831
	"Louisiana"	"22"	"2004"	"2004"	"March"	"3"	5381
	"Louisiana"	"22"	"2004"	"2004"	"April"	"4"	5150
	"Louisiana"	"22"	"2004"	"2004"	"May"	"5"	4913
	"Louisiana"	"22"	"2004"	"2004"	"June"	"6"	5452
	"Louisiana"	"22"	"2004"	"2004"	"July"	"7"	5631
	"Louisiana"	"22"	"2004"	"2004"	"August"	"8"	5653
	"Louisiana"	"22"	"2004"	"2004"	"September"	"9"	5898
	"Louisiana"	"22"	"2004"	"2004"	"October"	"10"	5701
	"Louisiana"	"22"	"2004"	"2004"	"November"	"11"	5536
	"Louisiana"	"22"	"2004"	"2004"	"December"	"12"	5746
	"Louisiana"	"22"	"2005"	"2005"	"January"	"1"	5361
	"Louisiana"	"22"	"2005"	"2005"	"February"	"2"	4866
	"Louisiana"	"22"	"2005"	"2005"	"March"	"3"	5385
	"Louisiana"	"22"	"2005"	"2005"	"April"	"4"	4892
	"Louisiana"	"22"	"2005"	"2005"	"May"	"5"	5200
	"Louisiana"	"22"	"2005"	"2005"	"June"	"6"	5399
	"Louisiana"	"22"	"2005"	"2005"	"July"	"7"	5109
	"Louisiana"	"22"	"2005"	"2005"	"August"	"8"	5242
	"Louisiana"	"22"	"2005"	"2005"	"September"	"9"	5186
	"Louisiana"	"22"	"2005"	"2005"	"October"	"10"	4766
	"Louisiana"	"22"	"2005"	"2005"	"November"	"11"	4680
	"Louisiana"	"22"	"2005"	"2005"	"December"	"12"	4851
	"Louisiana"	"22"	"2006"	"2006"	"January"	"1"	4936
	"Louisiana"	"22"	"2006"	"2006"	"February"	"2"	4442
	"Louisiana"	"22"	"2006"	"2006"	"March"	"3"	5039
	"Louisiana"	"22"	"2006"	"2006"	"April"	"4"	4456
	"Louisiana"	"22"	"2006"	"2006"	"May"	"5"	4821
	"Louisiana"	"22"	"2006"	"2006"	"June"	"6"	5128
	"Louisiana"	"22"	"2006"	"2006"	"July"	"7"	5496
	"Louisiana"	"22"	"2006"	"2006"	"August"	"8"	6125
	"Louisiana"	"22"	"2006"	"2006"	"September"	"9"	5878
	"Louisiana"	"22"	"2006"	"2006"	"October"	"10"	5769
	"Louisiana"	"22"	"2006"	"2006"	"November"	"11"	5664
	"Louisiana"	"22"	"2006"	"2006"	"December"	"12"	5622
	"Maine"	"23"	"2003"	"2003"	"January"	"1"	1094
	"Maine"	"23"	"2003"	"2003"	"February"	"2"	1057
	"Maine"	"23"	"2003"	"2003"	"March"	"3"	1160
	"Maine"	"23"	"2003"	"2003"	"April"	"4"	1186
	"Maine"	"23"	"2003"	"2003"	"May"	"5"	1193
	"Maine"	"23"	"2003"	"2003"	"June"	"6"	1108
	"Maine"	"23"	"2003"	"2003"	"July"	"7"	1218
	"Maine"	"23"	"2003"	"2003"	"August"	"8"	1243
	"Maine"	"23"	"2003"	"2003"	"September"	"9"	1295
	"Maine"	"23"	"2003"	"2003"	"October"	"10"	1140
	"Maine"	"23"	"2003"	"2003"	"November"	"11"	1066
	"Maine"	"23"	"2003"	"2003"	"December"	"12"	1095
	"Maine"	"23"	"2004"	"2004"	"January"	"1"	1088
	"Maine"	"23"	"2004"	"2004"	"February"	"2"	1005
	"Maine"	"23"	"2004"	"2004"	"March"	"3"	1198
	"Maine"	"23"	"2004"	"2004"	"April"	"4"	1203
	"Maine"	"23"	"2004"	"2004"	"May"	"5"	1219
	"Maine"	"23"	"2004"	"2004"	"June"	"6"	1272
	"Maine"	"23"	"2004"	"2004"	"July"	"7"	1196
	"Maine"	"23"	"2004"	"2004"	"August"	"8"	1234
	"Maine"	"23"	"2004"	"2004"	"September"	"9"	1190
	"Maine"	"23"	"2004"	"2004"	"October"	"10"	1099
	"Maine"	"23"	"2004"	"2004"	"November"	"11"	1071
	"Maine"	"23"	"2004"	"2004"	"December"	"12"	1169
	"Maine"	"23"	"2005"	"2005"	"January"	"1"	1088
	"Maine"	"23"	"2005"	"2005"	"February"	"2"	1029
	"Maine"	"23"	"2005"	"2005"	"March"	"3"	1263
	"Maine"	"23"	"2005"	"2005"	"April"	"4"	1191
	"Maine"	"23"	"2005"	"2005"	"May"	"5"	1228
	"Maine"	"23"	"2005"	"2005"	"June"	"6"	1206
	"Maine"	"23"	"2005"	"2005"	"July"	"7"	1282
	"Maine"	"23"	"2005"	"2005"	"August"	"8"	1235
	"Maine"	"23"	"2005"	"2005"	"September"	"9"	1252
	"Maine"	"23"	"2005"	"2005"	"October"	"10"	1129
	"Maine"	"23"	"2005"	"2005"	"November"	"11"	1074
	"Maine"	"23"	"2005"	"2005"	"December"	"12"	1135
	"Maine"	"23"	"2006"	"2006"	"January"	"1"	1112
	"Maine"	"23"	"2006"	"2006"	"February"	"2"	1039
	"Maine"	"23"	"2006"	"2006"	"March"	"3"	1194
	"Maine"	"23"	"2006"	"2006"	"April"	"4"	1110
	"Maine"	"23"	"2006"	"2006"	"May"	"5"	1265
	"Maine"	"23"	"2006"	"2006"	"June"	"6"	1236
	"Maine"	"23"	"2006"	"2006"	"July"	"7"	1216
	"Maine"	"23"	"2006"	"2006"	"August"	"8"	1330
	"Maine"	"23"	"2006"	"2006"	"September"	"9"	1159
	"Maine"	"23"	"2006"	"2006"	"October"	"10"	1176
	"Maine"	"23"	"2006"	"2006"	"November"	"11"	1135
	"Maine"	"23"	"2006"	"2006"	"December"	"12"	1179
	"Maryland"	"24"	"2003"	"2003"	"January"	"1"	6023
	"Maryland"	"24"	"2003"	"2003"	"February"	"2"	5576
	"Maryland"	"24"	"2003"	"2003"	"March"	"3"	6227
	"Maryland"	"24"	"2003"	"2003"	"April"	"4"	6066
	"Maryland"	"24"	"2003"	"2003"	"May"	"5"	6445
	"Maryland"	"24"	"2003"	"2003"	"June"	"6"	6081
	"Maryland"	"24"	"2003"	"2003"	"July"	"7"	6636
	"Maryland"	"24"	"2003"	"2003"	"August"	"8"	6629
	"Maryland"	"24"	"2003"	"2003"	"September"	"9"	6579
	"Maryland"	"24"	"2003"	"2003"	"October"	"10"	6545
	"Maryland"	"24"	"2003"	"2003"	"November"	"11"	5839
	"Maryland"	"24"	"2003"	"2003"	"December"	"12"	6284
	"Maryland"	"24"	"2004"	"2004"	"January"	"1"	6045
	"Maryland"	"24"	"2004"	"2004"	"February"	"2"	5869
	"Maryland"	"24"	"2004"	"2004"	"March"	"3"	6301
	"Maryland"	"24"	"2004"	"2004"	"April"	"4"	6116
	"Maryland"	"24"	"2004"	"2004"	"May"	"5"	6124
	"Maryland"	"24"	"2004"	"2004"	"June"	"6"	6216
	"Maryland"	"24"	"2004"	"2004"	"July"	"7"	6425
	"Maryland"	"24"	"2004"	"2004"	"August"	"8"	6479
	"Maryland"	"24"	"2004"	"2004"	"September"	"9"	6431
	"Maryland"	"24"	"2004"	"2004"	"October"	"10"	6227
	"Maryland"	"24"	"2004"	"2004"	"November"	"11"	5983
	"Maryland"	"24"	"2004"	"2004"	"December"	"12"	6412
	"Maryland"	"24"	"2005"	"2005"	"January"	"1"	6096
	"Maryland"	"24"	"2005"	"2005"	"February"	"2"	5692
	"Maryland"	"24"	"2005"	"2005"	"March"	"3"	6302
	"Maryland"	"24"	"2005"	"2005"	"April"	"4"	6059
	"Maryland"	"24"	"2005"	"2005"	"May"	"5"	6347
	"Maryland"	"24"	"2005"	"2005"	"June"	"6"	6444
	"Maryland"	"24"	"2005"	"2005"	"July"	"7"	6440
	"Maryland"	"24"	"2005"	"2005"	"August"	"8"	6524
	"Maryland"	"24"	"2005"	"2005"	"September"	"9"	6480
	"Maryland"	"24"	"2005"	"2005"	"October"	"10"	6281
	"Maryland"	"24"	"2005"	"2005"	"November"	"11"	6020
	"Maryland"	"24"	"2005"	"2005"	"December"	"12"	6295
	"Maryland"	"24"	"2006"	"2006"	"January"	"1"	6268
	"Maryland"	"24"	"2006"	"2006"	"February"	"2"	6045
	"Maryland"	"24"	"2006"	"2006"	"March"	"3"	6518
	"Maryland"	"24"	"2006"	"2006"	"April"	"4"	6120
	"Maryland"	"24"	"2006"	"2006"	"May"	"5"	6508
	"Maryland"	"24"	"2006"	"2006"	"June"	"6"	6435
	"Maryland"	"24"	"2006"	"2006"	"July"	"7"	6498
	"Maryland"	"24"	"2006"	"2006"	"August"	"8"	7094
	"Maryland"	"24"	"2006"	"2006"	"September"	"9"	6809
	"Maryland"	"24"	"2006"	"2006"	"October"	"10"	6543
	"Maryland"	"24"	"2006"	"2006"	"November"	"11"	6231
	"Maryland"	"24"	"2006"	"2006"	"December"	"12"	6425
	"Massachusetts"	"25"	"2003"	"2003"	"January"	"1"	6329
	"Massachusetts"	"25"	"2003"	"2003"	"February"	"2"	6048
	"Massachusetts"	"25"	"2003"	"2003"	"March"	"3"	6712
	"Massachusetts"	"25"	"2003"	"2003"	"April"	"4"	6661
	"Massachusetts"	"25"	"2003"	"2003"	"May"	"5"	7009
	"Massachusetts"	"25"	"2003"	"2003"	"June"	"6"	6886
	"Massachusetts"	"25"	"2003"	"2003"	"July"	"7"	7362
	"Massachusetts"	"25"	"2003"	"2003"	"August"	"8"	6905
	"Massachusetts"	"25"	"2003"	"2003"	"September"	"9"	6958
	"Massachusetts"	"25"	"2003"	"2003"	"October"	"10"	6801
	"Massachusetts"	"25"	"2003"	"2003"	"November"	"11"	6212
	"Massachusetts"	"25"	"2003"	"2003"	"December"	"12"	6301
	"Massachusetts"	"25"	"2004"	"2004"	"January"	"1"	6296
	"Massachusetts"	"25"	"2004"	"2004"	"February"	"2"	6079
	"Massachusetts"	"25"	"2004"	"2004"	"March"	"3"	6651
	"Massachusetts"	"25"	"2004"	"2004"	"April"	"4"	6445
	"Massachusetts"	"25"	"2004"	"2004"	"May"	"5"	6680
	"Massachusetts"	"25"	"2004"	"2004"	"June"	"6"	6814
	"Massachusetts"	"25"	"2004"	"2004"	"July"	"7"	7091
	"Massachusetts"	"25"	"2004"	"2004"	"August"	"8"	6916
	"Massachusetts"	"25"	"2004"	"2004"	"September"	"9"	6558
	"Massachusetts"	"25"	"2004"	"2004"	"October"	"10"	6513
	"Massachusetts"	"25"	"2004"	"2004"	"November"	"11"	6254
	"Massachusetts"	"25"	"2004"	"2004"	"December"	"12"	6187
	"Massachusetts"	"25"	"2005"	"2005"	"January"	"1"	5890
	"Massachusetts"	"25"	"2005"	"2005"	"February"	"2"	5607
	"Massachusetts"	"25"	"2005"	"2005"	"March"	"3"	6739
	"Massachusetts"	"25"	"2005"	"2005"	"April"	"4"	6405
	"Massachusetts"	"25"	"2005"	"2005"	"May"	"5"	6623
	"Massachusetts"	"25"	"2005"	"2005"	"June"	"6"	6705
	"Massachusetts"	"25"	"2005"	"2005"	"July"	"7"	6648
	"Massachusetts"	"25"	"2005"	"2005"	"August"	"8"	6905
	"Massachusetts"	"25"	"2005"	"2005"	"September"	"9"	6569
	"Massachusetts"	"25"	"2005"	"2005"	"October"	"10"	6423
	"Massachusetts"	"25"	"2005"	"2005"	"November"	"11"	6108
	"Massachusetts"	"25"	"2005"	"2005"	"December"	"12"	6243
	"Massachusetts"	"25"	"2006"	"2006"	"January"	"1"	6270
	"Massachusetts"	"25"	"2006"	"2006"	"February"	"2"	5790
	"Massachusetts"	"25"	"2006"	"2006"	"March"	"3"	6515
	"Massachusetts"	"25"	"2006"	"2006"	"April"	"4"	6354
	"Massachusetts"	"25"	"2006"	"2006"	"May"	"5"	6788
	"Massachusetts"	"25"	"2006"	"2006"	"June"	"6"	6692
	"Massachusetts"	"25"	"2006"	"2006"	"July"	"7"	6700
	"Massachusetts"	"25"	"2006"	"2006"	"August"	"8"	7030
	"Massachusetts"	"25"	"2006"	"2006"	"September"	"9"	6632
	"Massachusetts"	"25"	"2006"	"2006"	"October"	"10"	6555
	"Massachusetts"	"25"	"2006"	"2006"	"November"	"11"	6153
	"Massachusetts"	"25"	"2006"	"2006"	"December"	"12"	6197
	"Michigan"	"26"	"2003"	"2003"	"January"	"1"	10410
	"Michigan"	"26"	"2003"	"2003"	"February"	"2"	9928
	"Michigan"	"26"	"2003"	"2003"	"March"	"3"	11085
	"Michigan"	"26"	"2003"	"2003"	"April"	"4"	10835
	"Michigan"	"26"	"2003"	"2003"	"May"	"5"	11406
	"Michigan"	"26"	"2003"	"2003"	"June"	"6"	11227
	"Michigan"	"26"	"2003"	"2003"	"July"	"7"	11855
	"Michigan"	"26"	"2003"	"2003"	"August"	"8"	11501
	"Michigan"	"26"	"2003"	"2003"	"September"	"9"	11108
	"Michigan"	"26"	"2003"	"2003"	"October"	"10"	11015
	"Michigan"	"26"	"2003"	"2003"	"November"	"11"	9972
	"Michigan"	"26"	"2003"	"2003"	"December"	"12"	10752
	"Michigan"	"26"	"2004"	"2004"	"January"	"1"	10625
	"Michigan"	"26"	"2004"	"2004"	"February"	"2"	10137
	"Michigan"	"26"	"2004"	"2004"	"March"	"3"	11361
	"Michigan"	"26"	"2004"	"2004"	"April"	"4"	10904
	"Michigan"	"26"	"2004"	"2004"	"May"	"5"	11267
	"Michigan"	"26"	"2004"	"2004"	"June"	"6"	10972
	"Michigan"	"26"	"2004"	"2004"	"July"	"7"	11330
	"Michigan"	"26"	"2004"	"2004"	"August"	"8"	11070
	"Michigan"	"26"	"2004"	"2004"	"September"	"9"	10781
	"Michigan"	"26"	"2004"	"2004"	"October"	"10"	10679
	"Michigan"	"26"	"2004"	"2004"	"November"	"11"	10157
	"Michigan"	"26"	"2004"	"2004"	"December"	"12"	10493
	"Michigan"	"26"	"2005"	"2005"	"January"	"1"	10092
	"Michigan"	"26"	"2005"	"2005"	"February"	"2"	9772
	"Michigan"	"26"	"2005"	"2005"	"March"	"3"	11200
	"Michigan"	"26"	"2005"	"2005"	"April"	"4"	10715
	"Michigan"	"26"	"2005"	"2005"	"May"	"5"	10990
	"Michigan"	"26"	"2005"	"2005"	"June"	"6"	10958
	"Michigan"	"26"	"2005"	"2005"	"July"	"7"	11103
	"Michigan"	"26"	"2005"	"2005"	"August"	"8"	11230
	"Michigan"	"26"	"2005"	"2005"	"September"	"9"	10856
	"Michigan"	"26"	"2005"	"2005"	"October"	"10"	10376
	"Michigan"	"26"	"2005"	"2005"	"November"	"11"	9929
	"Michigan"	"26"	"2005"	"2005"	"December"	"12"	10485
	"Michigan"	"26"	"2006"	"2006"	"January"	"1"	10163
	"Michigan"	"26"	"2006"	"2006"	"February"	"2"	9683
	"Michigan"	"26"	"2006"	"2006"	"March"	"3"	11039
	"Michigan"	"26"	"2006"	"2006"	"April"	"4"	10166
	"Michigan"	"26"	"2006"	"2006"	"May"	"5"	10986
	"Michigan"	"26"	"2006"	"2006"	"June"	"6"	11077
	"Michigan"	"26"	"2006"	"2006"	"July"	"7"	11081
	"Michigan"	"26"	"2006"	"2006"	"August"	"8"	11428
	"Michigan"	"26"	"2006"	"2006"	"September"	"9"	11097
	"Michigan"	"26"	"2006"	"2006"	"October"	"10"	10718
	"Michigan"	"26"	"2006"	"2006"	"November"	"11"	9953
	"Michigan"	"26"	"2006"	"2006"	"December"	"12"	10092
	"Minnesota"	"27"	"2003"	"2003"	"January"	"1"	5334
	"Minnesota"	"27"	"2003"	"2003"	"February"	"2"	5197
	"Minnesota"	"27"	"2003"	"2003"	"March"	"3"	5896
	"Minnesota"	"27"	"2003"	"2003"	"April"	"4"	5748
	"Minnesota"	"27"	"2003"	"2003"	"May"	"5"	6257
	"Minnesota"	"27"	"2003"	"2003"	"June"	"6"	6008
	"Minnesota"	"27"	"2003"	"2003"	"July"	"7"	6335
	"Minnesota"	"27"	"2003"	"2003"	"August"	"8"	6156
	"Minnesota"	"27"	"2003"	"2003"	"September"	"9"	6092
	"Minnesota"	"27"	"2003"	"2003"	"October"	"10"	5961
	"Minnesota"	"27"	"2003"	"2003"	"November"	"11"	5377
	"Minnesota"	"27"	"2003"	"2003"	"December"	"12"	5689
	"Minnesota"	"27"	"2004"	"2004"	"January"	"1"	5703
	"Minnesota"	"27"	"2004"	"2004"	"February"	"2"	5507
	"Minnesota"	"27"	"2004"	"2004"	"March"	"3"	6094
	"Minnesota"	"27"	"2004"	"2004"	"April"	"4"	5986
	"Minnesota"	"27"	"2004"	"2004"	"May"	"5"	6085
	"Minnesota"	"27"	"2004"	"2004"	"June"	"6"	6005
	"Minnesota"	"27"	"2004"	"2004"	"July"	"7"	6159
	"Minnesota"	"27"	"2004"	"2004"	"August"	"8"	6052
	"Minnesota"	"27"	"2004"	"2004"	"September"	"9"	5885
	"Minnesota"	"27"	"2004"	"2004"	"October"	"10"	5803
	"Minnesota"	"27"	"2004"	"2004"	"November"	"11"	5615
	"Minnesota"	"27"	"2004"	"2004"	"December"	"12"	5730
	"Minnesota"	"27"	"2005"	"2005"	"January"	"1"	5681
	"Minnesota"	"27"	"2005"	"2005"	"February"	"2"	5467
	"Minnesota"	"27"	"2005"	"2005"	"March"	"3"	6061
	"Minnesota"	"27"	"2005"	"2005"	"April"	"4"	5808
	"Minnesota"	"27"	"2005"	"2005"	"May"	"5"	6312
	"Minnesota"	"27"	"2005"	"2005"	"June"	"6"	6133
	"Minnesota"	"27"	"2005"	"2005"	"July"	"7"	6193
	"Minnesota"	"27"	"2005"	"2005"	"August"	"8"	6118
	"Minnesota"	"27"	"2005"	"2005"	"September"	"9"	6030
	"Minnesota"	"27"	"2005"	"2005"	"October"	"10"	5742
	"Minnesota"	"27"	"2005"	"2005"	"November"	"11"	5560
	"Minnesota"	"27"	"2005"	"2005"	"December"	"12"	5814
	"Minnesota"	"27"	"2006"	"2006"	"January"	"1"	5728
	"Minnesota"	"27"	"2006"	"2006"	"February"	"2"	5454
	"Minnesota"	"27"	"2006"	"2006"	"March"	"3"	6320
	"Minnesota"	"27"	"2006"	"2006"	"April"	"4"	5960
	"Minnesota"	"27"	"2006"	"2006"	"May"	"5"	6481
	"Minnesota"	"27"	"2006"	"2006"	"June"	"6"	6472
	"Minnesota"	"27"	"2006"	"2006"	"July"	"7"	6302
	"Minnesota"	"27"	"2006"	"2006"	"August"	"8"	6628
	"Minnesota"	"27"	"2006"	"2006"	"September"	"9"	6318
	"Minnesota"	"27"	"2006"	"2006"	"October"	"10"	6218
	"Minnesota"	"27"	"2006"	"2006"	"November"	"11"	5859
	"Minnesota"	"27"	"2006"	"2006"	"December"	"12"	5785
	"Mississippi"	"28"	"2003"	"2003"	"January"	"1"	3519
	"Mississippi"	"28"	"2003"	"2003"	"February"	"2"	3142
	"Mississippi"	"28"	"2003"	"2003"	"March"	"3"	3406
	"Mississippi"	"28"	"2003"	"2003"	"April"	"4"	3224
	"Mississippi"	"28"	"2003"	"2003"	"May"	"5"	3301
	"Mississippi"	"28"	"2003"	"2003"	"June"	"6"	3505
	"Mississippi"	"28"	"2003"	"2003"	"July"	"7"	3699
	"Mississippi"	"28"	"2003"	"2003"	"August"	"8"	3821
	"Mississippi"	"28"	"2003"	"2003"	"September"	"9"	3715
	"Mississippi"	"28"	"2003"	"2003"	"October"	"10"	3813
	"Mississippi"	"28"	"2003"	"2003"	"November"	"11"	3417
	"Mississippi"	"28"	"2003"	"2003"	"December"	"12"	3818
	"Mississippi"	"28"	"2004"	"2004"	"January"	"1"	3408
	"Mississippi"	"28"	"2004"	"2004"	"February"	"2"	3217
	"Mississippi"	"28"	"2004"	"2004"	"March"	"3"	3585
	"Mississippi"	"28"	"2004"	"2004"	"April"	"4"	3403
	"Mississippi"	"28"	"2004"	"2004"	"May"	"5"	3327
	"Mississippi"	"28"	"2004"	"2004"	"June"	"6"	3517
	"Mississippi"	"28"	"2004"	"2004"	"July"	"7"	3673
	"Mississippi"	"28"	"2004"	"2004"	"August"	"8"	3736
	"Mississippi"	"28"	"2004"	"2004"	"September"	"9"	3832
	"Mississippi"	"28"	"2004"	"2004"	"October"	"10"	3652
	"Mississippi"	"28"	"2004"	"2004"	"November"	"11"	3682
	"Mississippi"	"28"	"2004"	"2004"	"December"	"12"	3795
	"Mississippi"	"28"	"2005"	"2005"	"January"	"1"	3535
	"Mississippi"	"28"	"2005"	"2005"	"February"	"2"	3140
	"Mississippi"	"28"	"2005"	"2005"	"March"	"3"	3475
	"Mississippi"	"28"	"2005"	"2005"	"April"	"4"	3240
	"Mississippi"	"28"	"2005"	"2005"	"May"	"5"	3474
	"Mississippi"	"28"	"2005"	"2005"	"June"	"6"	3539
	"Mississippi"	"28"	"2005"	"2005"	"July"	"7"	3560
	"Mississippi"	"28"	"2005"	"2005"	"August"	"8"	3757
	"Mississippi"	"28"	"2005"	"2005"	"September"	"9"	3762
	"Mississippi"	"28"	"2005"	"2005"	"October"	"10"	3611
	"Mississippi"	"28"	"2005"	"2005"	"November"	"11"	3523
	"Mississippi"	"28"	"2005"	"2005"	"December"	"12"	3779
	"Mississippi"	"28"	"2006"	"2006"	"January"	"1"	3675
	"Mississippi"	"28"	"2006"	"2006"	"February"	"2"	3400
	"Mississippi"	"28"	"2006"	"2006"	"March"	"3"	3626
	"Mississippi"	"28"	"2006"	"2006"	"April"	"4"	3383
	"Mississippi"	"28"	"2006"	"2006"	"May"	"5"	3631
	"Mississippi"	"28"	"2006"	"2006"	"June"	"6"	3716
	"Mississippi"	"28"	"2006"	"2006"	"July"	"7"	3834
	"Mississippi"	"28"	"2006"	"2006"	"August"	"8"	4352
	"Mississippi"	"28"	"2006"	"2006"	"September"	"9"	4274
	"Mississippi"	"28"	"2006"	"2006"	"October"	"10"	4106
	"Mississippi"	"28"	"2006"	"2006"	"November"	"11"	4010
	"Mississippi"	"28"	"2006"	"2006"	"December"	"12"	4049
	"Missouri"	"29"	"2003"	"2003"	"January"	"1"	6102
	"Missouri"	"29"	"2003"	"2003"	"February"	"2"	5802
	"Missouri"	"29"	"2003"	"2003"	"March"	"3"	6330
	"Missouri"	"29"	"2003"	"2003"	"April"	"4"	6224
	"Missouri"	"29"	"2003"	"2003"	"May"	"5"	6378
	"Missouri"	"29"	"2003"	"2003"	"June"	"6"	6470
	"Missouri"	"29"	"2003"	"2003"	"July"	"7"	7133
	"Missouri"	"29"	"2003"	"2003"	"August"	"8"	6724
	"Missouri"	"29"	"2003"	"2003"	"September"	"9"	6762
	"Missouri"	"29"	"2003"	"2003"	"October"	"10"	6537
	"Missouri"	"29"	"2003"	"2003"	"November"	"11"	5880
	"Missouri"	"29"	"2003"	"2003"	"December"	"12"	6703
	"Missouri"	"29"	"2004"	"2004"	"January"	"1"	6290
	"Missouri"	"29"	"2004"	"2004"	"February"	"2"	6042
	"Missouri"	"29"	"2004"	"2004"	"March"	"3"	6597
	"Missouri"	"29"	"2004"	"2004"	"April"	"4"	6308
	"Missouri"	"29"	"2004"	"2004"	"May"	"5"	6261
	"Missouri"	"29"	"2004"	"2004"	"June"	"6"	6704
	"Missouri"	"29"	"2004"	"2004"	"July"	"7"	6886
	"Missouri"	"29"	"2004"	"2004"	"August"	"8"	6534
	"Missouri"	"29"	"2004"	"2004"	"September"	"9"	6700
	"Missouri"	"29"	"2004"	"2004"	"October"	"10"	6596
	"Missouri"	"29"	"2004"	"2004"	"November"	"11"	6248
	"Missouri"	"29"	"2004"	"2004"	"December"	"12"	6599
	"Missouri"	"29"	"2005"	"2005"	"January"	"1"	6090
	"Missouri"	"29"	"2005"	"2005"	"February"	"2"	5933
	"Missouri"	"29"	"2005"	"2005"	"March"	"3"	6747
	"Missouri"	"29"	"2005"	"2005"	"April"	"4"	6447
	"Missouri"	"29"	"2005"	"2005"	"May"	"5"	6625
	"Missouri"	"29"	"2005"	"2005"	"June"	"6"	6671
	"Missouri"	"29"	"2005"	"2005"	"July"	"7"	6853
	"Missouri"	"29"	"2005"	"2005"	"August"	"8"	7027
	"Missouri"	"29"	"2005"	"2005"	"September"	"9"	6730
	"Missouri"	"29"	"2005"	"2005"	"October"	"10"	6452
	"Missouri"	"29"	"2005"	"2005"	"November"	"11"	6396
	"Missouri"	"29"	"2005"	"2005"	"December"	"12"	6647
	"Missouri"	"29"	"2006"	"2006"	"January"	"1"	6487
	"Missouri"	"29"	"2006"	"2006"	"February"	"2"	6192
	"Missouri"	"29"	"2006"	"2006"	"March"	"3"	6948
	"Missouri"	"29"	"2006"	"2006"	"April"	"4"	6314
	"Missouri"	"29"	"2006"	"2006"	"May"	"5"	6818
	"Missouri"	"29"	"2006"	"2006"	"June"	"6"	6759
	"Missouri"	"29"	"2006"	"2006"	"July"	"7"	6860
	"Missouri"	"29"	"2006"	"2006"	"August"	"8"	7502
	"Missouri"	"29"	"2006"	"2006"	"September"	"9"	7080
	"Missouri"	"29"	"2006"	"2006"	"October"	"10"	6834
	"Missouri"	"29"	"2006"	"2006"	"November"	"11"	6715
	"Missouri"	"29"	"2006"	"2006"	"December"	"12"	6876
	"Montana"	"30"	"2003"	"2003"	"January"	"1"	903
	"Montana"	"30"	"2003"	"2003"	"February"	"2"	811
	"Montana"	"30"	"2003"	"2003"	"March"	"3"	958
	"Montana"	"30"	"2003"	"2003"	"April"	"4"	989
	"Montana"	"30"	"2003"	"2003"	"May"	"5"	1018
	"Montana"	"30"	"2003"	"2003"	"June"	"6"	965
	"Montana"	"30"	"2003"	"2003"	"July"	"7"	1046
	"Montana"	"30"	"2003"	"2003"	"August"	"8"	980
	"Montana"	"30"	"2003"	"2003"	"September"	"9"	980
	"Montana"	"30"	"2003"	"2003"	"October"	"10"	971
	"Montana"	"30"	"2003"	"2003"	"November"	"11"	846
	"Montana"	"30"	"2003"	"2003"	"December"	"12"	955
	"Montana"	"30"	"2004"	"2004"	"January"	"1"	858
	"Montana"	"30"	"2004"	"2004"	"February"	"2"	859
	"Montana"	"30"	"2004"	"2004"	"March"	"3"	935
